split,sample_id,label,length,sequence_hash_sha256,source_dataset,source_row_id,cluster_id,component_id
train,nonAMP_00007302,non-AMP,26,2f01eaecfd3d292fd6d546194e81ddd39b0a56d68a6020567eb632149ef39312,REPAIRED_20260207_201042.csv,7302,cdhit_7849,7068
train,nonAMP_00007303,non-AMP,200,6cdc39ac8a278dffb333f3f0fb80cbe8fb48dc5b46ca8576e4c9006195cac28f,REPAIRED_20260207_201042.csv,7303,cdhit_30,7069
train,nonAMP_00007304,non-AMP,30,d978ecaf92eb1caddb34af47fb859d930f33f9514cffce777baf0d2b4949e257,REPAIRED_20260207_201042.csv,7304,cdhit_7688,7070
train,nonAMP_00007305,non-AMP,51,3f6eea6b5fd1a42fa485a89e356f402e00d84db56cc6e3869bba41020e650d68,REPAIRED_20260207_201042.csv,7305,cdhit_6971,7071
train,nonAMP_00007306,non-AMP,41,6d9d1b10b900dc423b0b3a983b25a2b47212b33f3bc957980217b181f38e0083,REPAIRED_20260207_201042.csv,7306,cdhit_7356,7072
train,nonAMP_00007307,non-AMP,32,d5912492232de736afeba43b84cc224cf3e55d20e02c0f26ee083d9e8eef0383,REPAIRED_20260207_201042.csv,7307,cdhit_7615,7073
train,nonAMP_00007308,non-AMP,31,032710870458ecebabc3231e1a12c4aad1bc3d27b541fe42b00e09d4b1d543d7,REPAIRED_20260207_201042.csv,7308,cdhit_7654,7074
train,nonAMP_00007309,non-AMP,30,8fc7bdad35facc49173cebd4a2fa9eac30e744794561c11d92e974f53ca46302,REPAIRED_20260207_201042.csv,7309,cdhit_7689,3189
train,nonAMP_00007310,non-AMP,30,c777b646e74793d31d5e8523c570f9dd98cb3390e0dbcf124a9dbe6c6811b44d,REPAIRED_20260207_201042.csv,7310,cdhit_7652,7075
train,nonAMP_00007311,non-AMP,33,4ab647834bea1f3fb42f219d7b16cd0049aaea3b7824b29e44bd93d2e579c6dd,REPAIRED_20260207_201042.csv,7311,cdhit_7542,7076
train,nonAMP_00007312,non-AMP,182,1a09a82434017f66bba83159b34caae04eaf013bafacfebdaf920bd21ae02d12,REPAIRED_20260207_201042.csv,7312,cdhit_1096,4577
train,nonAMP_00007313,non-AMP,91,00bc23657e6c3723c107276355108caf818d552271fb5e7db3c48afdec1040d6,REPAIRED_20260207_201042.csv,7313,cdhit_5409,7077
train,nonAMP_00007314,non-AMP,168,12b182a010da2f8b201bd8c69c792fc7d9bb6d7fb9550f0b0a5b29e39e25ab19,REPAIRED_20260207_201042.csv,7314,cdhit_1946,7078
train,nonAMP_00007315,non-AMP,179,ce65556e1d484436327fcfc64da014aed7bf87640ac7e8c4a667cb99a5482c16,REPAIRED_20260207_201042.csv,7315,cdhit_1270,7079
train,nonAMP_00007316,non-AMP,98,e89f6f9ca95bfc27268cc8190d76784b491d362c8d9e50b368abed046bea1611,REPAIRED_20260207_201042.csv,7316,cdhit_5065,7080
train,nonAMP_00007317,non-AMP,167,41c2a35fc6e8a3b1b686469e4d731de558d0ae1210d4bd7e3e110dbe0799a31a,REPAIRED_20260207_201042.csv,7317,cdhit_2034,7081
train,nonAMP_00007318,non-AMP,163,76a4dc81a2e743a2f8db2e394877b0bf42466d0ee1032084643f6b661732934c,REPAIRED_20260207_201042.csv,7318,cdhit_2274,7082
train,nonAMP_00007319,non-AMP,177,13214343029908fe4999df78570b056ce858595180e561241eaeb1114ace005a,REPAIRED_20260207_201042.csv,7319,cdhit_1391,7083
train,nonAMP_00007320,non-AMP,157,65bd9efdc465eebdf2915f2bb8a4cac1ce9478fb2e33ae73ad58aa1b8145561f,REPAIRED_20260207_201042.csv,7320,cdhit_2603,7084
train,nonAMP_00007321,non-AMP,152,ea05f147bca07c13481e54803d775d94b26fc2f00c4d4dd4043dd7f2c11ddcb4,REPAIRED_20260207_201042.csv,7321,cdhit_2830,7085
train,nonAMP_00007322,non-AMP,161,7252e5d438e319e135be316bb756cb2275ee95568e2c10ba3e8609df43ef386f,REPAIRED_20260207_201042.csv,7322,cdhit_2378,7086
train,nonAMP_00007323,non-AMP,196,9220b3360836c2b314df68c4969ab379e7abd3b020dec625669126f59098ade2,REPAIRED_20260207_201042.csv,7323,cdhit_256,7087
train,nonAMP_00007324,non-AMP,102,6e10516cfcb1466929b1186893b47d3656586b3ac46a9c06d367e7792c281bc6,REPAIRED_20260207_201042.csv,7324,cdhit_4896,7088
train,nonAMP_00007325,non-AMP,49,8bffa755eb506cbf538553d7101e3bd250012acbcb9aeb6e290c2efa66ef60ff,REPAIRED_20260207_201042.csv,7325,cdhit_7034,7089
train,nonAMP_00007326,non-AMP,81,f67d4a4e1cb5938e401af9475ca0cd27f34386399a6157ad0f21c195ad23dd52,REPAIRED_20260207_201042.csv,7326,cdhit_5879,7090
train,nonAMP_00007327,non-AMP,80,cd10b6afc14b6a35ffead758ca2af38da6bfc68005ae9d90e10639995b4c5740,REPAIRED_20260207_201042.csv,7327,cdhit_5916,7091
train,nonAMP_00007328,non-AMP,57,915e5d78b1f8eb2c956eead1ffa55dbb79ed649694da533ffeefef3fdb20a627,REPAIRED_20260207_201042.csv,7328,cdhit_6790,7092
train,nonAMP_00007329,non-AMP,92,3a7967b7aaf61a246bb280b0f106e8fc0a6730f9df2d3185c1386ae307641919,REPAIRED_20260207_201042.csv,7329,cdhit_5349,7093
train,nonAMP_00007330,non-AMP,170,b6e2451f43cea4db568d7d8294ce580147684e92f9a66320902441ee16d8973e,REPAIRED_20260207_201042.csv,7330,cdhit_1772,7094
train,nonAMP_00007331,non-AMP,120,2805d1376eaa6e50fc9b6039b5cbd38e923d02fbb15897a3a72ee0348de5573c,REPAIRED_20260207_201042.csv,7331,cdhit_4230,7095
train,nonAMP_00007332,non-AMP,133,fe7124b657c49528af252ceef737c23ec04e44c07d571132888edfb7d2ca6dac,REPAIRED_20260207_201042.csv,7332,cdhit_3710,7096
train,nonAMP_00007333,non-AMP,111,e7193935726c59768f3a46f03f0b7d793def9cc2469cda3193767e86e13cf2c6,REPAIRED_20260207_201042.csv,7333,cdhit_4558,7097
train,nonAMP_00007334,non-AMP,131,cd2579655fe5d6c2ba2d36fec1665834b63cbfc5ee5ffd0c3e8065794e9f6616,REPAIRED_20260207_201042.csv,7334,cdhit_3787,7098
train,nonAMP_00007335,non-AMP,104,c4158052fe6fcab0f89fd7be54be212a5f42ea9d1a6329dcdc2fd55c46262a8c,REPAIRED_20260207_201042.csv,7335,cdhit_4806,7099
train,nonAMP_00007336,non-AMP,171,c30ab0588033dcb93e12f17e4ce2ebbe963364d1d946239e1b831e78f8eed1c6,REPAIRED_20260207_201042.csv,7336,cdhit_1729,7100
train,nonAMP_00007337,non-AMP,197,702e0ef35d6458884108c4011cbbf771b1edda025c335dd0c76597110d3f5f46,REPAIRED_20260207_201042.csv,7337,cdhit_209,7101
train,nonAMP_00007338,non-AMP,20,853e85bd8a3896b78bbb298a0f5c464ca0308f18261f214a02d13b159612da03,REPAIRED_20260207_201042.csv,7338,cdhit_8004,7102
train,nonAMP_00007339,non-AMP,183,cceb8c07899c9264ee983f5bb9539b911320dad9b30e4ee7bb8268cae300defd,REPAIRED_20260207_201042.csv,7339,cdhit_1039,7103
train,nonAMP_00007340,non-AMP,161,c13d9cd63d638d0a175e711aadd8f50add9930527d9cc80c0a5f8abaa70381b2,REPAIRED_20260207_201042.csv,7340,cdhit_2379,7104
train,nonAMP_00007341,non-AMP,79,5b87d343bd8a6855a765ed1b74ed251e89be7d10f1488fb496a4b9916734a7d1,REPAIRED_20260207_201042.csv,7341,cdhit_5947,7105
train,nonAMP_00007342,non-AMP,39,bff40b419932e67d4f9a22749d7821ec7067352379e7f202c48f50bcda60a4e3,REPAIRED_20260207_201042.csv,7342,cdhit_7429,7106
train,nonAMP_00007343,non-AMP,171,0dac79b4429bab152d6de2186c696712868ca08d518bfd1f4ab647e8d0920701,REPAIRED_20260207_201042.csv,7343,cdhit_1729,7107
train,nonAMP_00007344,non-AMP,49,5f688a3194802e0a60fb7c19407d6f5a6154efa537bd6d659c9d5640d1fd9ad3,REPAIRED_20260207_201042.csv,7344,cdhit_7035,7108
train,nonAMP_00007345,non-AMP,92,6e38797a0a8c5b3191d24c22b19d85a857e486e08052885ef8947fa959c0375c,REPAIRED_20260207_201042.csv,7345,cdhit_5349,7109
train,nonAMP_00007346,non-AMP,129,5fe0a2898758166af1555df932420b12806650481b799913f079ae037186135e,REPAIRED_20260207_201042.csv,7346,cdhit_3869,7110
train,nonAMP_00007347,non-AMP,104,4ce15599d54110992a0f6528e2d77c7c24b9422ba2c804b71aafb2261fbcebaa,REPAIRED_20260207_201042.csv,7347,cdhit_4806,7111
train,nonAMP_00007348,non-AMP,26,7e254e07f1fcae1a0745fc4dc3509f26185a7424ec1d75fec5cdb20179bd7321,REPAIRED_20260207_201042.csv,7348,cdhit_6790,7112
train,nonAMP_00007349,non-AMP,113,0bc9346561d3c8cc233fd9a85015fea733410e6dab0e551b37994b3cf91a9450,REPAIRED_20260207_201042.csv,7349,cdhit_4500,7113
train,nonAMP_00007350,non-AMP,92,a11cd5b5d48b3648a9c0660e679fc1c65e08112ff43173476deb5411d7ec3fb4,REPAIRED_20260207_201042.csv,7350,cdhit_5349,7114
train,nonAMP_00007351,non-AMP,53,b90cad4452a96035decc65b40fe46612e63ce184ac4f0d25c4e54304567e62d6,REPAIRED_20260207_201042.csv,7351,cdhit_6790,7115
train,nonAMP_00007352,non-AMP,92,2daef2fc3fa41ad20f2019e61ca46e7649adb8427d2f3d6cb0dc4c096fb5b8b8,REPAIRED_20260207_201042.csv,7352,cdhit_5349,7116
train,nonAMP_00007353,non-AMP,113,ce9626ce96ed9219e755dea9d6771153642abd53aec525f162aa3b614a5f2b05,REPAIRED_20260207_201042.csv,7353,cdhit_4500,7117
train,nonAMP_00007354,non-AMP,171,98ac06246125147adb6cb7cb90ceb3f81383d0748c6192f262498efca704bd43,REPAIRED_20260207_201042.csv,7354,cdhit_1729,7118
train,nonAMP_00007355,non-AMP,53,a3cb72cbeec868661df71b9f0a9aa9bb7359b2a1acd32e44e1160fcbb9f86d87,REPAIRED_20260207_201042.csv,7355,cdhit_6790,7119
train,nonAMP_00007356,non-AMP,92,29915a8aafd69caa09d98ff187d19aab95961722983bce96717bbc7706a59f44,REPAIRED_20260207_201042.csv,7356,cdhit_5349,7120
train,nonAMP_00007357,non-AMP,114,8646e74b5df8ddfcba0de13e1b3a6ec5051ea42e4e114cb854c923f111fa0766,REPAIRED_20260207_201042.csv,7357,cdhit_4461,7121
train,nonAMP_00007358,non-AMP,106,a95c8473106f696efd20ad9729134f9705d2cab3ced194b0ab97fe430374d76d,REPAIRED_20260207_201042.csv,7358,cdhit_4720,7122
train,nonAMP_00007359,non-AMP,104,1ff14ebb74f3b004b0aa30a06679112ecf8756d74224edc12edeac71a477f09e,REPAIRED_20260207_201042.csv,7359,cdhit_4806,7123
train,nonAMP_00007360,non-AMP,131,6056796d423bdd7a02156fd2b5b7c9147e71af6987870dedf10ab3249d1fbe6a,REPAIRED_20260207_201042.csv,7360,cdhit_3787,7124
train,nonAMP_00007361,non-AMP,133,952b9b28d6dd269ec3a3ede8369b4c59d5379161a5fecece6080c0657f51d59b,REPAIRED_20260207_201042.csv,7361,cdhit_3710,7125
train,nonAMP_00007362,non-AMP,120,b5aed4995bf05f0dd89db4361882765187af02dbceb2d5bb26309760a4d8c6a5,REPAIRED_20260207_201042.csv,7362,cdhit_4230,7126
train,nonAMP_00007363,non-AMP,92,4766fdfaf00b1488701ad6a82de7220d6c5e7ea1ef7a7cb7fef4a6674def0b0f,REPAIRED_20260207_201042.csv,7363,cdhit_5349,7127
train,nonAMP_00007364,non-AMP,160,c635166947c74fc8f3cc6643fb3c04f638ee591896d29706a4c3eb21f63efbc5,REPAIRED_20260207_201042.csv,7364,cdhit_2446,7128
train,nonAMP_00007365,non-AMP,53,e19237fdb6f47f885a8db10f64cff83d73e49ec87f80860984c7722ee8625f7e,REPAIRED_20260207_201042.csv,7365,cdhit_6925,7129
train,nonAMP_00007366,non-AMP,99,a5ce1d23928ea30af4201bb2a56cac42b3b07cb71690f4a3c72688fa6b111c74,REPAIRED_20260207_201042.csv,7366,cdhit_5015,7130
train,nonAMP_00007367,non-AMP,45,f5f6947b31ed1f9ed3af4a194405565fbe1e634b051559266962a7decafe5f82,REPAIRED_20260207_201042.csv,7367,cdhit_7180,7131
train,nonAMP_00007368,non-AMP,44,a515b3d0a935b84bc4e66e6772b8f534b913d4e9a42a97265841d5fc2382e00f,REPAIRED_20260207_201042.csv,7368,cdhit_7225,7132
train,nonAMP_00007369,non-AMP,80,511600f94832c24deca5ac0e8a3a682e416a5aeacb4468ac5e7fe0fbc89f0530,REPAIRED_20260207_201042.csv,7369,cdhit_5917,7133
train,nonAMP_00007370,non-AMP,195,505a79f1b16936f538bd17ac9041525a6064f10873d2ffa44c77ec78f72365c7,REPAIRED_20260207_201042.csv,7370,cdhit_313,7134
train,nonAMP_00007371,non-AMP,162,a1a473b8d80129407160ae65330f6b2ac10bb7111f7e5707993dd516273cb122,REPAIRED_20260207_201042.csv,7371,cdhit_2327,7135
train,nonAMP_00007372,non-AMP,184,b0c45c13eaefe3f60c9536e4a75d67d0873eaea86a28a34173f757281d1fd104,REPAIRED_20260207_201042.csv,7372,cdhit_968,7136
train,nonAMP_00007373,non-AMP,40,2df81eab0164a3c7fa69eb805455d8d4dd2b74e8c1b9e9c4650e697063961e38,REPAIRED_20260207_201042.csv,7373,cdhit_7389,7137
train,nonAMP_00007374,non-AMP,161,3be2c96ef410e84806ef06c89c5771d86ba245aa4856e1b0da6f02e267af0d27,REPAIRED_20260207_201042.csv,7374,cdhit_2380,7138
train,nonAMP_00007375,non-AMP,192,bb0afc226b0d87ab4de03a974eadedbbd2c4e276e5c3bb6981a0a5fadd93f27b,REPAIRED_20260207_201042.csv,7375,cdhit_467,7139
train,nonAMP_00007376,non-AMP,161,30222bcc56b7151e0876ccb6f41bcb0d1806c3db5a511b45d60df51589ceac39,REPAIRED_20260207_201042.csv,7376,cdhit_2381,7140
train,nonAMP_00007377,non-AMP,40,7a827067a7dc66011730a582bdd7551ddc362699d29fd7f70a9a78a3245771cb,REPAIRED_20260207_201042.csv,7377,cdhit_7390,7141
train,nonAMP_00007378,non-AMP,184,69c09b46837fe4870ff32b75dda889e7999fde3a08d027101830e837f18afb68,REPAIRED_20260207_201042.csv,7378,cdhit_969,7142
train,nonAMP_00007379,non-AMP,44,bd12c563b4f252943941c6e773e64fcdf1b2b368e7aa65db866f4fa6c24f7baa,REPAIRED_20260207_201042.csv,7379,cdhit_7226,7143
train,nonAMP_00007380,non-AMP,99,a0eab53968a0e74419b2da66bcf9146323589b73140a52f1c69f4a0d9ff2ab23,REPAIRED_20260207_201042.csv,7380,cdhit_5016,7144
train,nonAMP_00007381,non-AMP,155,b2b8d00416338e567d357a409285679b34f0a503161e1980ba7593dddaec5975,REPAIRED_20260207_201042.csv,7381,cdhit_2689,7145
train,nonAMP_00007382,non-AMP,160,4209f081f7dc8a3b1ab2fd078908a8d6225184fc783cbc1895066ee7b40d1fee,REPAIRED_20260207_201042.csv,7382,cdhit_2447,7146
train,nonAMP_00007383,non-AMP,39,dcffa868e5f22d1a9dc3d294b76afec81ed401de2c0e943a295eebcc3f015ae5,REPAIRED_20260207_201042.csv,7383,cdhit_7430,7147
train,nonAMP_00007384,non-AMP,184,a470446bdc9f1edacb7742f2453db54cd6481d6154bdc15662ac205c2e11f705,REPAIRED_20260207_201042.csv,7384,cdhit_970,7148
train,nonAMP_00007385,non-AMP,154,ffc74fd15d4b2730120e030775d6403608634fd951efbc1bcecd01353f9f0c71,REPAIRED_20260207_201042.csv,7385,cdhit_2746,7149
train,nonAMP_00007386,non-AMP,162,c58bfced2404cd36a90152cef03c53c1aa0b70549d8c6aea13cecb7b11bd85f8,REPAIRED_20260207_201042.csv,7386,cdhit_2328,7150
train,nonAMP_00007387,non-AMP,185,48c299255bb096ffe1dc5663e691fda6ccb2ceaa53fc3e8b8dbed1e285e09766,REPAIRED_20260207_201042.csv,7387,cdhit_899,7151
train,nonAMP_00007388,non-AMP,19,cbd817bcb02e11bbebbfefccb514388f25a00d71493e77bf3ab0f7a382298c8d,REPAIRED_20260207_201042.csv,7388,cdhit_8177,7152
train,nonAMP_00007389,non-AMP,38,dadfe485f5d71d79a4c82d9b0c4c187d990487b5ceae46ca78b12facd7400be2,REPAIRED_20260207_201042.csv,7389,cdhit_7455,7153
train,nonAMP_00007390,non-AMP,183,b9eda426895e73d0bca3b3aa10d1269fc3fe2223718b6706cb519777ec7b4d19,REPAIRED_20260207_201042.csv,7390,cdhit_1040,7154
train,nonAMP_00007391,non-AMP,161,37caba8337a2cd00a231963fc0b0f128b09ad270e429ee919fa1489883077844,REPAIRED_20260207_201042.csv,7391,cdhit_2382,7155
train,nonAMP_00007392,non-AMP,162,8af29305e617b661d2d665f20b6578125f15bbf2e2ea4ab22b34b161e101e4b4,REPAIRED_20260207_201042.csv,7392,cdhit_2328,7156
train,nonAMP_00007393,non-AMP,185,c76a741715c87a915b4bd7dc68f006bf179165724e967bc3e0af0856e8e6b93a,REPAIRED_20260207_201042.csv,7393,cdhit_899,7157
train,nonAMP_00007394,non-AMP,65,bac9052382c12f3bcdc32891de1d449b3754053036713f0cfa50a9fe20235946,REPAIRED_20260207_201042.csv,7394,cdhit_6482,7158
train,nonAMP_00007395,non-AMP,69,238a143c76c353e4ab70d10017b6378792ca6fc0b9d0fa13c112d8fd41526115,REPAIRED_20260207_201042.csv,7395,cdhit_6323,7159
train,nonAMP_00007396,non-AMP,69,0475c8a04bf8b5e69c5a665d30bc651476825210f28be95eb8347a69f0cc3489,REPAIRED_20260207_201042.csv,7396,cdhit_6324,7160
train,nonAMP_00007397,non-AMP,147,ad54598a9336c05cfe928beee3d2f5d58144b273dd615b998a48492aa7f83785,REPAIRED_20260207_201042.csv,7397,cdhit_3071,7161
train,nonAMP_00007398,non-AMP,155,101e761682d2c240921762ce1d01ae8a50ce99d38a06f5faa06d973f1be9a949,REPAIRED_20260207_201042.csv,7398,cdhit_2690,7162
train,nonAMP_00007399,non-AMP,44,77c2d0fb6c0dde7c34b4524ec495e6e6f81187b2faf28becf344b3b7119a1ce7,REPAIRED_20260207_201042.csv,7399,cdhit_7227,7163
train,nonAMP_00007400,non-AMP,27,c0f6b9ffdca8a35bb20e5ad377635b98563199b7d0b156b97fbeae455ca2e49d,REPAIRED_20260207_201042.csv,7400,cdhit_7834,7164
train,nonAMP_00007401,non-AMP,27,fee286d532c636af9c3fa1f2cb5e05ccab4903432d02f487ac72a11adae742c3,REPAIRED_20260207_201042.csv,7401,cdhit_7824,7165
train,nonAMP_00007402,non-AMP,27,d2015f8cf34158c3437da708ddb84ca6ca5d61c66774f7f947e1e69788a7ac4c,REPAIRED_20260207_201042.csv,7402,cdhit_7835,7166
train,nonAMP_00007403,non-AMP,33,1fd85da379c005580c4145b3f13e087d9de3bf1f8506069cd3a5fe98bb6b9a23,REPAIRED_20260207_201042.csv,7403,cdhit_7575,7167
train,nonAMP_00007404,non-AMP,86,1c40944d8a46cbea6e5bdc2e28754913c72c1e7e67ff72499c580cf63bdc3fda,REPAIRED_20260207_201042.csv,7404,cdhit_5675,7168
train,nonAMP_00007405,non-AMP,142,3b650346f3aec9eddcfdaf4427ee68914cb5c20ca947671873c296a971c51707,REPAIRED_20260207_201042.csv,7405,cdhit_3310,7169
train,nonAMP_00007406,non-AMP,97,f10027bd0f2dfc92d9020e2f395703d4711d24456df28b70b09f5f669a82e5ce,REPAIRED_20260207_201042.csv,7406,cdhit_5102,7170
train,nonAMP_00007407,non-AMP,30,1b89e0d8db958fad4a7013b97d513f7359348b8e1bd38df3a6d48da01dabc3f2,REPAIRED_20260207_201042.csv,7407,cdhit_7690,7171
train,nonAMP_00007408,non-AMP,41,5e402ff61d774f6afb418e7e42729f720c1ea592ae55e5119ac86c808126d0a5,REPAIRED_20260207_201042.csv,7408,cdhit_7357,7172
train,nonAMP_00007409,non-AMP,176,bac3c0125919e81874294ebd9207faaae3ee19aa249b9f3a756e802214707238,REPAIRED_20260207_201042.csv,7409,cdhit_1451,7173
train,nonAMP_00007410,non-AMP,41,91febd64d2986da024cb9d6d28e089745d32d794bd68eff963a7fe85a902627a,REPAIRED_20260207_201042.csv,7410,cdhit_7358,7174
train,nonAMP_00007411,non-AMP,158,82ac7c08ca44ad328127706a66505ac2084120907e8dbf808398492482105f41,REPAIRED_20260207_201042.csv,7411,cdhit_2558,7175
train,nonAMP_00007412,non-AMP,174,765ad608d61706e5324df71aefee52502871262ecf8e4070093ceb9038f21514,REPAIRED_20260207_201042.csv,7412,cdhit_1555,7176
train,nonAMP_00007413,non-AMP,158,28ae9efbfbccc57326e8a5db27bddfbdc1d47abfad755bf9c050fa9389c238a1,REPAIRED_20260207_201042.csv,7413,cdhit_2559,7177
train,nonAMP_00007414,non-AMP,186,d0d18126d5dd5a068d9f97eed0e03b331666222a71f2b06184b64bcf61c0cf83,REPAIRED_20260207_201042.csv,7414,cdhit_826,7178
train,nonAMP_00007415,non-AMP,33,1ad29d0841856a10dbac6e8c63b680b8c7df8e8286c34cce699f062dee954e27,REPAIRED_20260207_201042.csv,7415,cdhit_7558,7179
train,nonAMP_00007416,non-AMP,32,b434e88c6136a3dbc41d257796e0bc17f52672e5c6564fbe9b5e30057ad1ca2d,REPAIRED_20260207_201042.csv,7416,cdhit_7592,7180
train,nonAMP_00007417,non-AMP,90,91d93f6832ac4674bd44c421250d23f377b072513d765444b007dfc27c1726a0,REPAIRED_20260207_201042.csv,7417,cdhit_5466,7181
train,nonAMP_00007418,non-AMP,172,d50a0d62337982c22cc335cbf6549fa0235268fd310c92b6653ee14eb6fe5784,REPAIRED_20260207_201042.csv,7418,cdhit_1618,7182
train,nonAMP_00007419,non-AMP,41,21d05dd8366d88888cd0cc2f71e4f65432f7b666ae05707a187bd293c3f992ef,REPAIRED_20260207_201042.csv,7419,cdhit_7359,7183
train,nonAMP_00007420,non-AMP,190,22ebff6b535ef6407d2d85d95a45d2f92631f6ec39af56f8bdb954db84963d1c,REPAIRED_20260207_201042.csv,7420,cdhit_589,7184
train,nonAMP_00007421,non-AMP,70,7054071ea96aa278933b85010703acbf21adada6e030f9799b0a493a05ee26aa,REPAIRED_20260207_201042.csv,7421,cdhit_6275,7185
train,nonAMP_00007422,non-AMP,190,07b004789c7aeed0e2d932f65409d7f19d838b961046721ce836ab2fe44e9796,REPAIRED_20260207_201042.csv,7422,cdhit_590,7186
train,nonAMP_00007423,non-AMP,98,cbc7edbb7d310e9a283c69f7ac7c0d1647d5f43acaf8eda23d210cd08977cbc8,REPAIRED_20260207_201042.csv,7423,cdhit_5066,7187
train,nonAMP_00007424,non-AMP,147,e861ead678445e9e2f4579e7c8d2470c0563c844fb37146916414f0d71228805,REPAIRED_20260207_201042.csv,7424,cdhit_3072,7188
train,nonAMP_00007425,non-AMP,97,d3c98005a24fc5f160b465f950ecd1329781ce33e9ad46fc2449ccfb05d2700e,REPAIRED_20260207_201042.csv,7425,cdhit_5103,7189
train,nonAMP_00007426,non-AMP,141,b67a63ec652a9328d942133057bd67f88f286f2d7eed1c3fb5f6954184e7e048,REPAIRED_20260207_201042.csv,7426,cdhit_3357,7190
train,nonAMP_00007427,non-AMP,190,b81cc6efcac771efb53c3a004e9c00a9c616cb6a67e671b363a27a9a9dff64f7,REPAIRED_20260207_201042.csv,7427,cdhit_557,7191
train,nonAMP_00007428,non-AMP,190,9b5a93e26cd94e96247a167b2f67cbc8910321409ccdcf4f13dd239353263250,REPAIRED_20260207_201042.csv,7428,cdhit_591,7192
train,nonAMP_00007429,non-AMP,161,688c50abe7885f162b4e44d1f47603f270df8a9c5bf5b1bb15c08021a123c3f1,REPAIRED_20260207_201042.csv,7429,cdhit_2383,7193
train,nonAMP_00007430,non-AMP,190,5f01b83af1ded1ba06dc84dea52243089546d730cdd5d0fc930921bad85622f3,REPAIRED_20260207_201042.csv,7430,cdhit_592,7194
train,nonAMP_00007431,non-AMP,25,abd4ee94a6f69752e111afb87ce16c36cb7aebcfebd790f487790ccd3960623b,REPAIRED_20260207_201042.csv,7431,cdhit_7878,7195
train,nonAMP_00007432,non-AMP,32,a0312e3ad6417da7e0c47161b10e3f86353a2919ee8aee5460d2ec77eee5b6ab,REPAIRED_20260207_201042.csv,7432,cdhit_7595,7196
train,nonAMP_00007433,non-AMP,44,61b3debe61d0ee8d0aa8f525b0c73738de55280332aefb587d14afeaec9cc670,REPAIRED_20260207_201042.csv,7433,cdhit_7228,7197
train,nonAMP_00007434,non-AMP,184,e177331b848d2c2886b531acb4a7a8a7a21ae48b387df9776a8ff2a82f8a1232,REPAIRED_20260207_201042.csv,7434,cdhit_971,7198
train,nonAMP_00007435,non-AMP,191,3fc7771226c614f8b705fad5a28137b359e8bbae366c1603da786cb8c7639de2,REPAIRED_20260207_201042.csv,7435,cdhit_498,7199
train,nonAMP_00007436,non-AMP,167,37fed57566b811f878a9bc94fece6ef22c327679187a7e3a60e1af24f4ca4252,REPAIRED_20260207_201042.csv,7436,cdhit_1993,7200
train,nonAMP_00007437,non-AMP,189,79ea1c3a9464952371bf8685629f0be43e26591002bfaf1561a5d4827a227c63,REPAIRED_20260207_201042.csv,7437,cdhit_655,7201
train,nonAMP_00007438,non-AMP,184,353e94bc722b4a116934904ed3be0a55a963e4b38a793c853d0dc2888755d8c6,REPAIRED_20260207_201042.csv,7438,cdhit_971,7202
train,nonAMP_00007439,non-AMP,191,54804ca232300640216135fa05323105f177e798c300cdf41ff55e112b620f45,REPAIRED_20260207_201042.csv,7439,cdhit_498,3369
train,nonAMP_00007440,non-AMP,167,573e8e999366460a7f4e2b129b7947a8be3a85104d79571b0f3d34a94141a197,REPAIRED_20260207_201042.csv,7440,cdhit_1993,7203
train,nonAMP_00007441,non-AMP,191,dbe8b2448b2f8f7be7a48b0e19f21dd223d46f74febf7450f8de3127041d6c0d,REPAIRED_20260207_201042.csv,7441,cdhit_498,7204
train,nonAMP_00007442,non-AMP,184,7c4a92e060fc5e6a9aa2f845c552bbf378be4a0b24685825d2428e0a29d0e151,REPAIRED_20260207_201042.csv,7442,cdhit_971,7205
train,nonAMP_00007443,non-AMP,189,5caa860ab752e470b756eb0255c31d1809bd9c0bde93f6f87c44e2e3e768a9b2,REPAIRED_20260207_201042.csv,7443,cdhit_655,7206
train,nonAMP_00007444,non-AMP,191,30a2dbe0ab2684fd756a57b340545a0f7272f7217c4f66c0f6726483756f1dfd,REPAIRED_20260207_201042.csv,7444,cdhit_498,7207
train,nonAMP_00007445,non-AMP,24,8ab12677ea7a7f07c839c08a4ffbaee4511d71abcbdd5d3457b3c0cec18c5fdc,REPAIRED_20260207_201042.csv,7445,cdhit_7892,3354
train,nonAMP_00007446,non-AMP,170,42f4d806f3c5f98be36e6e2a65fe557c7b6b02375e4e087c1ac251b38c4d2155,REPAIRED_20260207_201042.csv,7446,cdhit_1802,7208
train,nonAMP_00007447,non-AMP,24,28447de5f64819f79867a0d14883e1370400bdefb218464c64dfa05a9d3c00ca,REPAIRED_20260207_201042.csv,7447,cdhit_7901,7209
train,nonAMP_00007448,non-AMP,90,2a0e8a2693e2fcedd83f92084d58afb0f74df64b0f0bf4ebfbf492a4d5118b8a,REPAIRED_20260207_201042.csv,7448,cdhit_5467,7210
train,nonAMP_00007449,non-AMP,170,8761037a179d33ff8c0ea5dab5f33f7830cf916f8cd8a1d088bc371c41071b9c,REPAIRED_20260207_201042.csv,7449,cdhit_1803,7211
train,nonAMP_00007450,non-AMP,89,dc463b9e2a24f503f4c68ac7bdeea7f4df3c6472f9653df7faf5ba87ce67c449,REPAIRED_20260207_201042.csv,7450,cdhit_5529,7212
